日付け,終値,始値,高値,安値,出来高,変化率 %
2019年12月18日,1.3076,1.3129,1.3136,1.3059,102.03K,-0.40%
2019年12月17日,1.3128,1.3330,1.3340,1.3099,97.52K,-1.51%
2019年12月16日,1.3329,1.3336,1.3423,1.3320,106.33K,0.03%
2019年12月13日,1.3325,1.3168,1.3516,1.3160,138.64K,1.24%
2019年12月12日,1.3162,1.3203,1.3230,1.3051,123.19K,-0.23%
2019年12月11日,1.3193,1.3157,1.3214,1.3106,100.27K,0.30%
2019年12月10日,1.3154,1.3151,1.3217,1.3132,78.09K,0.08%
2019年12月09日,1.3143,1.3139,1.3182,1.3117,88.94K,0.06%
2019年12月06日,1.3135,1.3157,1.3167,1.3100,97.98K,-0.15%
2019年12月05日,1.3155,1.3104,1.3168,1.3102,98.16K,0.40%
2019年12月04日,1.3103,1.2993,1.3122,1.2981,99.53K,0.85%
2019年12月03日,1.2992,1.2940,1.3012,1.2930,87.96K,0.43%
2019年12月02日,1.2936,1.2917,1.2951,1.2895,93.88K,0.02%
2019年11月29日,1.2933,1.2911,1.2948,1.2879,98.21K,0.17%
2019年11月28日,1.2911,1.2921,1.2952,1.2898,109.36K,-0.08%
2019年11月27日,1.2921,1.2866,1.2924,1.2826,99.85K,0.44%
2019年11月26日,1.2865,1.2899,1.2910,1.2836,101.37K,-0.26%
2019年11月25日,1.2898,1.2851,1.2913,1.2840,101.02K,0.53%
